0.9964,0.9857,0.9897,1,0.985,0.9935
0.9891,0.9947,0.9915,0.9862,1
1,0.9769,0.9837,0.968,0.9857,0.9633,0.9987,0.9889
0.9964,0.9857,0.9897,1,0.985,0.9935
1,0.9769,0.9837,0.968,0.9857,0.9633,0.9987,0.9889
0.9526,0.9707,0.9942,0.99,0.9685,0.992,0.989,0.9688,1,0.9853,1,0.9772,0.9918,0.991,0.9848,0.9946,0.9977,0.9857,0.99
